NumOfMessage Received      msgSize      timeStamp      SenderID      sequenceNumber
1469636,                  71,       0.000000,        70,        1
1469636,                  0,       0.000000,        0,        0
1469636,                  0,       0.000000,        0,        0
1469636,                  1919250021,       5577232.520083,        1634956133,        1193305447
1469636,                  0,       0.000000,        0,        0
1469636,                  208,       0.000000,        416,        0
1469636,                  37602199,       1000.010646,        150994944,        15
1469636,                  -2038433594,       -0.004295,        -2038433594,        232830
1469636,                  538976300,       7957695.015293,        1496209448,        909183529
1469636,                  103489,       0.000010,        10084744,        0
1469636,                  224462644,       0.000010,        -1,        -1
1469636,                  209,       0.000010,        0,        0
1469636,                  103489,       0.000010,        10084744,        0
1469636,                  103489,       0.000010,        10084744,        0
1469636,                  0,       0.000000,        0,        0
1469636,                  538976288,       2314898.793677,        538976288,        538976288
1469636,                  36,       0.000000,        36,        -1
1469636,                  0,       0.000000,        0,        0
1469636,                  0,       0.000224,        224404254,        0
1469636,                  224462272,       999.998835,        0,        0
1469636,                  0,       0.000000,        0,        0
1469636,                  1702043702,       0.000000,        10432272,        0
1469636,                  63,       0.000000,        21,        1572878
1469636,                  -1695801488,       0.000010,        1,        32581
1469636,                  538976288,       3760798.400392,        859191606,        538979382
1469636,                  0,       0.000000,        0,        0
1469636,                  0,       -0.000000,        0,        0
1469636,                  10451280,       0.000010,        10451040,        0
1469636,                  64,       999.998710,        4,        90735
1469636,                  64,       999.998169,        15,        548478
1469636,                  10451280,       0.000010,        10451040,        0
1469636,                  538976288,       4123389.743975,        943274286,        741355831
1469636,                  65,       0.000000,        10457552,        0
1469636,                  10284016,       0.000000,        -1803943936,        32581
1469636,                  10311360,       0.000000,        10266112,        0
1469636,                  10311360,       0.000000,        10266112,        0
1469636,                  0,       139.938624,        0,        0
1469636,                  64,       999.991327,        14,        678554
1469636,                  65,       0.000000,        10457552,        0
1469636,                  -65536,       -0.000000,        151064058,        0
1469636,                  64,       999.991327,        14,        678554
1469636,                  10284800,       0.000000,        -1803879496,        32581
1469636,                  10284800,       0.000000,        -1803879496,        32581
1469636,                  1685015922,       0.000000,        1668509281,        1702259045
1469636,                  0,       0.004295,        0,        0
1469636,                  31,       0.000000,        32,        1
1469636,                  224462605,       999.999835,        0,        0
1469636,                  10451952,       0.000010,        10438976,        0
1469636,                  10311360,       0.000000,        10266112,        0
1469636,                  -1803879496,       0.000000,        -1803879496,        32581
1469636,                  -1803879496,       0.000000,        -1803879496,        32581
1469636,                  64,       999.997182,        16,        2447902
1469636,                  64,       999.998169,        15,        548478
1469636,                  0,       0.000000,        0,        0
1469636,                  0,       0.000000,        0,        0
1469636,                  10311360,       0.000000,        10266112,        0
1469636,                  102881,       3185790.094392,        0,        0
1469636,                  10453488,       0.000000,        -1786448904,        32581
1469636,                  -65536,       0.000038,        151063848,        0
1469636,                  538976288,       3760798.400392,        859191606,        538979382
1469636,                  224,       0.012885,        224,        0
1469636,                  10456928,       0.000000,        10296192,        0
1469636,                  -507944774,       -0.004295,        -507944774,        232828
1469636,                  0,       0.000000,        0,        0
1469636,                  0,       0.000000,        0,        0
1469636,                  538976288,       2314885.582728,        538976288,        538976288
1469636,                  40,       0.000000,        40,        -1
1469636,                  10456656,       0.000010,        10304944,        0
1469636,                  0,       0.012885,        10444096,        0
1469636,                  959919156,       2318287.492809,        538976288,        840966176
1469636,                  102833,       0.000000,        0,        15
1469636,                  102833,       0.000000,        0,        15
1469636,                  40,       0.000000,        40,        -1
1469636,                  808525856,       2314885.530818,        538976288,        538976288
1469636,                  538976288,       4123377.757142,        892549177,        538976300
1469636,                  538976288,       3760798.400392,        859191606,        538979382
1469636,                  10270512,       0.000000,        10259792,        0
1469636,                  808525856,       2314885.530818,        538976288,        538976288
1469636,                  10440496,       0.000010,        10439600,        0
1469636,                  876164920,       2314885.530819,        757080096,        858798129
1469636,                  209,       0.000224,        224462398,        0
1469636,                  -1695801488,       0.000000,        1474165808,        232830
1469636,                  -1695801488,       0.000000,        1474165808,        232830
1469636,                  -1695801488,       0.008590,        -1695801488,        232830
1469636,                  807411744,       2314885.530818,        741351456,        538976288
1469636,                  538976288,       2318287.501770,        538976288,        538976288
1469636,                  538976288,       2318287.501770,        538976288,        538976288
1469636,                  842149936,       2314898.832602,        538976288,        808333344
1469636,                  538976288,       3905524.921211,        538976300,        538976288
1469636,                  538976300,       3467807.035425,        909390090,        909325881
1469636,                  958406688,       3761969.345765,        539768114,        538976288
1469636,                  538976288,       3472332.685819,        741488947,        538976288
1469636,                  -1192191632,       0.000000,        0,        16
1469636,                  -1,       999.999835,        0,        -1
1469636,                  0,       0.000000,        0,        0
1469636,                  10439600,       0.000010,        10444896,        0
1469636,                  538976288,       2314898.793947,        538976288,        741351456
1469636,                  958406688,       3761969.345765,        539768114,        538976288
1469636,                  538976288,       4122545.392430,        892613422,        741684791
1469636,                  538976288,       3905800.696682,        909325881,        538976300
1469636,                  0,       0.004295,        0,        0
1469636,                  538976300,       2314898.832702,        538976288,        892411936
1469636,                  538976288,       3691034.391517,        943207730,        538979377
1469636,                  -1695801488,       0.000010,        1,        0
1469636,                  37602204,       1000.000350,        -1803943936,        5
1469636,                  538976288,       4122545.392430,        892613422,        741684791
1469636,                  538979384,       2314885.530818,        959984437,        942814775
1469636,                  0,       0.004295,        0,        0
1469636,                  538979384,       2314885.530818,        959984437,        942814775
1469636,                  -1,       999.999835,        -1786511360,        -1
1469636,                  -1,       999.999835,        -1786511360,        -1
1469636,                  0,       0.004295,        0,        0
1469636,                  538976288,       3691034.391517,        943207730,        538979377
1469636,                  539766839,       4049073.830363,        775370802,        925970485
1469636,                  538976288,       2314885.530818,        538976288,        538976288
1469636,                  909719092,       4120856.469185,        943010355,        822751544
1469636,                  538976288,       2314885.530819,        538976288,        538976288
1469636,                  538976300,       3828095.005615,        926496819,        943206966
1469636,                  538976300,       3828095.005615,        926496819,        943206966
1469636,                  538976288,       2314885.530818,        538976288,        538976288
1469636,                  538976288,       3905524.921211,        538976300,        538976288
1469636,                  943206966,       2314885.530819,        891297824,        926496819
1469636,                  1385726441,       0.000010,        0,        1699573871
1469636,                  538976288,       4122536.578787,        825243701,        741881908
1469636,                  538976300,       3828095.005615,        926496819,        943206966
1469636,                  0,       0.000000,        -1786448904,        32581
1469636,                  0,       0.000000,        -1786448904,        32581
1469636,                  942553145,       2314885.531021,        840966176,        942944563
1469636,                  875640115,       2314885.582762,        538976288,        825505568
1469636,                  81,       0.012885,        -19,        62721
1469636,                  64,       999.998710,        4,        90735
1469636,                  538979384,       2314885.530818,        959984437,        942814775
1469636,                  741881906,       2314885.530818,        859119648,        909588792
1469636,                  942553145,       2314885.531021,        840966176,        942944563
1469636,                  538976288,       2314885.530818,        538976288,        538976288
1469636,                  538976288,       2314885.530818,        538976288,        538976288
1469636,                  538976288,       2314885.530818,        538976288,        538976288
1469636,                  64,       999.989053,        15,        548473
1469636,                  538976288,       4122539.894134,        741749558,        538976288
1469636,                  538976288,       2314885.530818,        538976288,        538976288
1469636,                  538976288,       3691034.391517,        943207730,        538979377
1469636,                  942749744,       3689046.367120,        943207473,        859123253
1469636,                  64,       997.113906,        16,        2440844
1469636,                  538976288,       2314885.530819,        824188960,        538979381
1469636,                  538979382,       2314885.530818,        959460408,        925972022
1469636,                  807411744,       2314885.530818,        741351456,        538976288
1469636,                  909392181,       2318289.692236,        538976288,        958406688
1469636,                  909520948,       2314885.582762,        538976288,        943012128
1469636,                  538976300,       4051043.073256,        909390090,        909325881
1469636,                  -1695801488,       0.000000,        1474165808,        232830
1469636,                  -1695801488,       0.008590,        -1695801488,        232830
1469636,                  538976288,       3907213.749510,        539768371,        538976288
1469636,                  -1695801488,       0.008590,        -1695801488,        232830
1469636,                  -1695801488,       0.008590,        -1695801488,        232830
1469636,                  0,       0.004295,        0,        0
1469636,                  -1695801488,       0.008590,        -1695801488,        232830
1469636,                  -1695801488,       0.008590,        -1695801488,        232830
1469636,                  64,       999.997182,        16,        2447902
1469636,                  -1695801488,       0.008590,        -1695801488,        232830
1469636,                  -2038433594,       -0.004295,        -2038433594,        232830
1469636,                  224462026,       999.998169,        0,        0
1469636,                  -2038433594,       -0.004295,        -2038433594,        232830
1469636,                  -1695801488,       0.008590,        -1695801488,        232830
1469636,                  538979380,       2314885.530818,        538976288,        908075040
1469636,                  -1803879496,       0.000000,        -1803879496,        32581
1469636,                  538979380,       2314885.530818,        538976288,        908075040
1469636,                  538976288,       2314885.531021,        538976288,        538976288
1469636,                  -65536,       0.000038,        151063945,        0
1469636,                  538976288,       2314885.531021,        538976288,        538976288
1469636,                  538976300,       4051043.073256,        909390090,        909325881
1469636,                  538976288,       2314885.530819,        824188960,        538979381
1469636,                  840966176,       3906654.115307,        741881906,        538976288
1469636,                  0,       0.000224,        224462536,        0
1469636,                  840966176,       3906654.115307,        741881906,        538976288
1469636,                  1685015922,       0.000000,        1668509281,        1702259045
1469636,                  808333344,       4049916.048084,        538979384,        538976288
1469636,                  909392181,       2318289.692236,        538976288,        958406688
1469636,                  192,       0.012885,        48,        0
1469636,                  840966176,       3906654.115307,        741881906,        538976288
1469636,                  840966176,       3906654.115307,        741881906,        538976288
1469636,                  64,       999.997182,        16,        2447902
1469636,                  539768371,       4050198.635474,        822751544,        909719092
1469636,                  909717556,       2314885.530818,        538976288,        941629472
1469636,                  10443872,       0.000010,        10349360,        0
1469636,                  538979380,       2314885.530818,        538976288,        908075040
1469636,                  538976300,       4051043.073256,        909390090,        909325881
1469636,                  10456656,       0.000010,        10304944,        0
1469636,                  0,       0.012885,        10444096,        0
1469636,                  10456928,       0.000000,        10296192,        0
1469636,                  10270512,       0.000000,        10259792,        0
1469636,                  909130035,       3906645.310675,        538976300,        538976288
1469636,                  10456928,       0.000000,        10296192,        0
1469636,                  538976288,       3533698.671704,        909719092,        539768371
1469636,                  0,       0.000000,        0,        0
1469636,                  0,       0.000000,        0,        0
1469636,                  102881,       3472328.296228,        0,        0
1469636,                  859191606,       2314885.531021,        538976288,        875629104
1469636,                  224462437,       999.999492,        0,        0
1469636,                  538976288,       2314885.582728,        538976288,        538976288
1469636,                  959461664,       3761690.074224,        538976300,        538976288
1469636,                  -2038433594,       -0.004295,        -2038433594,        232830
1469636,                  859191606,       2314885.531021,        538976288,        875629104
1469636,                  538976300,       3828095.005615,        909588787,        825701176
1469636,                  538976300,       3834311.713499,        825306676,        925905717
1469636,                  538976288,       3760798.400408,        859191606,        538979382
1469636,                  909325881,       3761686.702321,        842021175,        909390090
1469636,                  824188960,       2314885.530818,        538976288,        538976288
1469636,                  824188960,       2314885.530818,        538976288,        538976288
1469636,                  192,       0.012885,        48,        0
1469636,                  538976288,       3760798.400408,        859191606,        538979382
1469636,                  538976300,       3834311.713499,        825306676,        925905717
1469636,                  538976288,       3689890.792050,        909588792,        741881906
1469636,                  891297824,       4121136.948016,        539768368,        538976288
1469636,                  0,       0.000000,        0,        0
1469636,                  0,       0.000000,        0,        0
1469636,                  0,       0.000000,        0,        0
1469636,                  0,       0.000000,        0,        0
1469636,                  0,       0.000000,        0,        0
1469636,                  0,       0.000000,        0,        0
1469636,                  538976288,       3185790.094392,        538976288,        538976288
1469636,                  1685015922,       0.000000,        1668509281,        1702259045
1469636,                  960048697,       0.000010,        1948268341,        960052595
1469636,                  960048697,       0.000010,        1948268341,        960052595
1469636,                  209,       0.000224,        224462398,        0
1469636,                  209,       0.000224,        224462398,        0
1469636,                  209,       0.000224,        224462398,        0
1469636,                  774905888,       4122541.007167,        539768882,        538976288
1469636,                  807411744,       3689631.376311,        741488440,        538976288
1469636,                  876099636,       2314885.582644,        538976288,        825505568
1469636,                  0,       0.004295,        0,        0
1469636,                  -1695801488,       0.000010,        1,        15
1469636,                  774905888,       4122541.007167,        539768882,        538976288
1469636,                  807411744,       3689631.376311,        741488440,        538976288
1469636,                  170926112,       4122826.884519,        538979378,        538976288
1469636,                  192,       0.012885,        48,        0
1469636,                  64,       999.996345,        15,        548477
1469636,                  909192480,       2314885.530818,        538976288,        538976288
1469636,                  959520800,       3544385.890265,        538979376,        538976288
1469636,                  538976300,       2314885.530818,        538976288,        959459872
1469636,                  538976288,       2314885.530818,        538976288,        741351456
1469636,                  538976288,       4123101.762123,        942814775,        538979384
1469636,                  224462533,       999.999569,        0,        0
1469636,                  -507944774,       -0.004295,        -507944774,        232828
1469636,                  538976288,       4123101.762123,        942814775,        538979384
1469636,                  538976288,       3834871.382013,        809056302,        741684786
1469636,                  538976288,       3834871.382013,        809056302,        741684786
1469636,                  538976288,       4123101.762123,        942814775,        538979384
1469636,                  538976288,       2318287.501770,        538976288,        538976288
1469636,                  538976288,       2314885.531021,        538976288,        538979376
1469636,                  892876852,       2314898.828441,        538976288,        825438752
1469636,                  892876852,       2314898.828441,        538976288,        825438752
1469636,                  892876852,       2314898.828441,        538976288,        825438752
1469636,                  10441216,       0.000010,        10443872,        0
1469636,                  0,       0.000000,        0,        0
1469636,                  -1,       999.999835,        -1786511360,        -1
1469636,                  876099636,       2314885.582644,        538976288,        825505568
1469636,                  538976288,       2314898.819767,        538976288,        538976288
1469636,                  0,       0.000224,        224362816,        0
1469636,                  959520800,       3544385.890265,        538979376,        538976288
1469636,                  538976288,       2314898.819767,        538976288,        538976288
1469636,                  942940192,       4051043.051663,        538979381,        538976288
1469636,                  876099636,       2314885.582644,        538976288,        825505568
1469636,                  741618743,       2314885.530818,        808984608,        825308215
1469636,                  959520800,       3544385.890265,        538979376,        538976288
1469636,                  876099636,       2314885.582644,        538976288,        825505568
1469636,                  892941625,       2314885.530818,        538976288,        538976288
1469636,                  892941625,       2314885.530818,        538976288,        538976288
1469636,                  -1803879496,       0.000000,        -1803879496,        32581
1469636,                  37602204,       1000.000350,        -1803943936,        5
1469636,                  0,       0.000000,        -1786511360,        4
1469636,                  0,       0.000000,        0,        0
1469636,                  538976288,       2314885.531021,        538976288,        538979376
1469636,                  10296944,       0.000010,        0,        -1
1469636,                  -1,       999.999835,        0,        -1
1469636,                  -1,       999.999835,        0,        -1
1469636,                  10284016,       0.000010,        0,        -1
1469636,                  10457968,       0.000000,        -1786448904,        32581
1469636,                  -1,       999.999835,        0,        -1
1469636,                  892876852,       2314898.828441,        538976288,        825438752
1469636,                  538976288,       2314885.531021,        538976288,        538979376
1469636,                  538976288,       2314898.819767,        538976288,        538976288
1469636,                  10456656,       0.000010,        10304944,        0
1469636,                  -1,       999.999835,        0,        -1
1469636,                  892876852,       2314898.828441,        538976288,        825438752
1469636,                  892941625,       2314885.530818,        538976288,        538976288
1469636,                  942749744,       3689046.367120,        943207473,        859123253
1469636,                  0,       0.000000,        0,        0
1469636,                  10450544,       0.000010,        10448400,        0
1469636,                  959853617,       2314885.582626,        538976288,        170994976
1469636,                  959853617,       3689890.792050,        959920440,        171325235
1469636,                  959853617,       3689890.792050,        959920440,        171325235
1469636,                  64,       999.992699,        15,        548475
1469636,                  741618742,       3545232.445230,        892876852,        842544430
1469636,                  958406688,       3472901.171817,        539766837,        538976288
1469636,                  958406688,       3472901.171817,        539766837,        538976288
1469636,                  875639602,       3977019.539509,        538976300,        538976288
1469636,                  959853617,       2314885.582626,        538976288,        170994976
1469636,                  891297824,       3762812.705543,        539767092,        538976288
1469636,                  959853617,       2314885.582626,        538976288,        170994976
1469636,                  859255863,       2314885.530819,        958406688,        808596276
1469636,                  958406688,       3472901.171817,        539766837,        538976288
1469636,                  942880032,       4051043.073256,        538976300,        538976288
1469636,                  808596793,       2314885.530818,        538976288,        892936224
1469636,                  224,       0.012885,        224,        0
1469636,                  0,       0.000000,        0,        0
1469636,                  209,       0.000224,        224462398,        0
1469636,                  875639602,       3977019.539509,        538976300,        538976288
1469636,                  876098104,       2314885.530818,        875639602,        775436600
1469636,                  64,       999.996345,        15,        548477
1469636,                  64,       999.996345,        15,        548477
1469636,                  960051502,       2314898.798191,        538976288,        960051488
1469636,                  959853617,       3689890.792050,        959920440,        171325235
1469636,                  960051502,       2314898.798191,        538976288,        960051488
1469636,                  1685015922,       0.000000,        1668509281,        1702259045
1469636,                  892876852,       2314898.828441,        538976288,        825438752
1469636,                  1685015922,       0.000000,        1668509281,        1702259045
1469636,                  909325624,       2314885.530818,        538976288,        959789344
1469636,                  -2038433594,       -0.004295,        -2038433594,        232830
1469636,                  959984689,       2318283.112347,        538976288,        858923040
1469636,                  859123253,       2314885.530819,        858923040,        943207473
1469636,                  538976288,       4120293.627025,        959853113,        538979385
1469636,                  538976288,       2314885.531021,        538976288,        538976288
1469636,                  859123253,       2314885.530819,        858923040,        943207473
1469636,                  875629104,       2314885.530818,        959984952,        875574066
1469636,                  959984689,       2318283.112347,        538976288,        858923040
1469636,                  0,       0.000000,        0,        0
1469636,                  842413881,       2314885.582762,        538976288,        942880032
1469636,                  538976288,       2314885.530818,        538976288,        538976288
1469636,                  209,       0.000224,        224462398,        0
1469636,                  538976288,       2314885.530819,        807411744,        538976300
1469636,                  909719092,       3546357.245625,        842347059,        822752563
1469636,                  0,       0.012885,        10444096,        0
1469636,                  538976288,       4122263.844068,        875573817,        539766836
1469636,                  808333344,       3761966.068805,        538979380,        538976288
1469636,                  224,       0.012885,        224,        0
1469636,                  538976288,       734990.766295,        959853617,        741749558
1469636,                  538976288,       734990.766295,        959853617,        741749558
1469636,                  741685304,       2314885.531021,        807411744,        842084398
1469636,                  909390090,       4044267.787729,        859059506,        842348344
1469636,                  538976288,       2314885.530818,        538976288,        538976288
1469636,                  892876852,       2314898.806916,        538976288,        825438752
1469636,                  538979384,       2314885.530818,        875835954,        959656502
1469636,                  892876852,       2314898.806916,        538976288,        825438752
1469636,                  538979384,       2314885.530818,        875835954,        959656502
1469636,                  876033333,       2314898.802621,        538976288,        926425120
1469636,                  825438752,       4051044.151242,        538979377,        538976288
1469636,                  943207984,       2314885.530818,        825636659,        775304761
1469636,                  943207984,       2314885.530818,        825636659,        775304761
1469636,                  959461664,       2314885.530818,        538976288,        538976288
1469636,                  825438752,       4051044.151242,        538979377,        538976288
1469636,                  0,       0.000224,        224462646,        0
1469636,                  0,       0.000000,        0,        0
1469636,                  -2038433594,       -0.004295,        -2038433594,        232830
1469636,                  538976288,       2314885.530818,        538976288,        538976288
1469636,                  69,       0.000000,        21,        1572880
1469636,                  0,       0.000224,        224462536,        0
1469636,                  959461664,       2314885.530818,        538976288,        538976288
1469636,                  64,       999.994731,        16,        2447896
1469636,                  876033333,       2314898.802621,        538976288,        926425120
1469636,                  825438752,       4051044.151242,        538979377,        538976288
1469636,                  0,       0.004295,        0,        0
1469636,                  0,       0.004295,        0,        0
1469636,                  0,       0.004295,        0,        0
1469636,                  -1,       999.999835,        0,        -1
1469636,                  0,       0.004295,        0,        0
1469636,                  75,       0.000000,        21,        1572882
1469636,                  538976288,       3533689.772162,        909719092,        539768371
1469636,                  538976288,       734990.766295,        959853617,        741749558
1469636,                  741749558,       4121980.243420,        171455797,        959853617
1469636,                  959461664,       2314885.530818,        538976288,        538976288
1469636,                  741749558,       4121980.243420,        171455797,        959853617
1469636,                  0,       0.000000,        0,        0
1469636,                  825438752,       4051044.151242,        538979377,        538976288
1469636,                  538976288,       3979273.538344,        926364473,        538976300
1469636,                  0,       0.000000,        0,        0
1469636,                  741749558,       4121980.243420,        171455797,        959853617
1469636,                  538976288,       734990.766295,        959853617,        741749558
1469636,                  170926112,       2314885.530818,        538979376,        538976288
1469636,                  892877109,       2318286.427961,        538976288,        958406688
1469636,                  538976288,       3834028.043760,        741816631,        538976288
1469636,                  959330617,       0.000010,        540227125,        960328564
1469636,                  -1961492264,       0.000000,        -1961492264,        232830
1469636,                  30,       0.000000,        30,        -1
1469636,                  10457968,       0.000000,        -1786448904,        32581
1469636,                  0,       0.000000,        -1786448904,        32581
1469636,                  960048697,       0.000010,        1948268341,        960052595
1469636,                  64,       999.998710,        4,        90735
1469636,                  0,       0.000000,        -1786448904,        32581
1469636,                  538976288,       2314885.530819,        857743392,        538979376
1469636,                  538976288,       2314885.530819,        857743392,        538979376
1469636,                  942814775,       2314885.530818,        538976288,        959984437
1469636,                  538976300,       4051043.073256,        909390090,        909325881
1469636,                  538976288,       3834028.043760,        741816631,        538976288
1469636,                  942814775,       2314885.530818,        538976288,        959984437
1469636,                  858994997,       2314885.530818,        538976288,        958406688
1469636,                  0,       0.000000,        -1786448904,        32581
1469636,                  538976288,       3907189.474071,        942944304,        741816630
1469636,                  538976288,       2314885.531021,        538976288,        538976288
1469636,                  925966368,       3617572.699959,        538979376,        538976288
1469636,                  208,       0.000000,        416,        0
1469636,                  538976288,       3905800.696800,        909325881,        538976300
1469636,                  933158358,       0.000010,        0,        32581
1469636,                  224462593,       999.999835,        0,        0
1469636,                  825040928,       3472328.296228,        538979376,        538976288
1469636,                  538976288,       3185790.094392,        538976288,        538976288
1469636,                  10432272,       0.000000,        10440768,        0
1469636,                  538976288,       3543827.355539,        875704629,        538979378
1469636,                  933158358,       0.000010,        0,        32581
1469636,                  538976288,       3474299.651587,        825635385,        539767345
1469636,                  933158358,       0.000010,        0,        32581
1469636,                  825040928,       3472328.296228,        538979376,        538976288
1469636,                  825040928,       3472328.296228,        538979376,        538976288
1469636,                  538976300,       3616447.895369,        875572792,        808859443
1469636,                  64,       999.991327,        14,        678554
1469636,                  538976288,       3543827.355539,        875704629,        538979378
1469636,                  538976300,       3616447.895369,        875572792,        808859443
1469636,                  -507944774,       -0.004295,        -507944774,        232828
1469636,                  -1695801488,       0.000010,        0,        0
1469636,                  824188960,       2314885.530818,        538976288,        538976288
1469636,                  824188960,       2314885.530818,        538976288,        538976288
1469636,                  539768626,       2314885.530818,        775502137,        858863929
1469636,                  943206966,       2314885.530819,        891297824,        926496819
1469636,                  842413623,       2314885.530818,        875771680,        774912313
1469636,                  0,       139.936821,        224460885,        0
1469636,                  -241535912,       0.000000,        -241535912,        232828
1469636,                  909325881,       3617287.935153,        875967800,        909390090
1469636,                  842413881,       2314885.582762,        538976288,        942880032
1469636,                  0,       139.936821,        224460885,        0
1469636,                  -65536,       -0.000000,        151064059,        0
1469636,                  -65536,       -0.000000,        151064060,        0
1469636,                  -1695801488,       0.000010,        0,        0
1469636,                  -65536,       -0.000000,        151064061,        0
1469636,                  -65536,       -0.000000,        151064078,        0
1469636,                  10350176,       0.000000,        0,        0
1469636,                  741351456,       3544385.890265,        538979376,        538976288
1469636,                  224457323,       999.976438,        0,        0
1469636,                  842413881,       2314885.582762,        538976288,        942880032
